group,element,名前,Name,VR,VM,
0x300A, 0x0015,"公称ビームエネルギ単位","Nominal Beam Energy Unit",CS,1,
0x300A, 0x0016,"線量基準記述","Dose Reference Description",LO,1,
0x300A, 0x0018,"線量基準点座標","Dose Reference Point Coordinates",DS,3,
0x300A, 0x001A,"公称既投与線量","Nominal Prior Dose",DS,1,
0x300A, 0x0020,"線量基準タイプ","Dose Reference Type",CS,1,
0x300A, 0x0021,"制約重量","Constraint Weight",DS,1,
0x300A, 0x0022,"照射警告線量","Delivery Warning Dose",DS,1,
0x300A, 0x0023,"照射最大線量","Delivery Maximum Dose",DS,1,
0x300A, 0x0025,"標的最小線量","Target Minimum Dose",DS,1,
0x300A, 0x0026,"標的処方線量","Target Prescription Dose",DS,1,
0x300A, 0x0027,"標的最大線量","Target Maximum Dose",DS,1,
0x300A, 0x0028,"標的過小線量体積割合","Target Underdose Volume Fraction",DS,1,
0x300A, 0x002A,"高感受性臓器全体積線量","Organ at Risk Full-volume Dose",DS,1,
0x300A, 0x002B,"高感受性臓器限界線量","Organ at Risk Limit Dose",DS,1,
0x300A, 0x002C,"高感受性臓器最大線量","Organ at Risk Maximum Dose",DS,1,
0x300A, 0x002D,"高感受性臓器過大線量体積割合","Organ at Risk Overdose Volume Fraction",DS,1,
0x300A, 0x0040,"許容度表シーケンス","Tolerance Table Sequence",SQ,1,
0x300A, 0x0042,"許容度表番号","Tolerance Table Number",IS,1,
0x300A, 0x0043,"許容度表ラベル","Tolerance Table Label",SH,1,
0x300A, 0x0044,"ガントリ角度許容度","Gantry Angle Tolerance",DS,1,
0x300A, 0x0046,"ビーム限定装置角度許容度","Beam Limiting Device Angle Tolerance",DS,1,
0x300A, 0x0048,"ビーム限定装置許容度シーケンス","Beam Limiting Device Tolerance Sequence",SQ,1,
0x300A, 0x004A,"ビーム限定装置位置許容度","Beam Limiting Device Position Tolerance",DS,1,
0x300A, 0x004C,"患者支持角許容度","Patient Support Angle Tolerance",DS,1,
0x300A, 0x004E,"テーブルトップ偏心角度許容度","Table Top Eccentric Angle Tolerance",DS,1,
0x300A, 0x0051,"テーブルトップ垂直位置許容度","Table Top Vertical Position Tolerance",DS,1,
0x300A, 0x0052,"テーブルトップ縦方向位置許容度","Table Top Longitudinal Position Tolerance",DS,1,
0x300A, 0x0053,"テーブルトップ横方向位置許容度","Table Top Lateral Position Tolerance",DS,1,
0x300A, 0x0055,"ＲＴ計画関係","RT Plan Relationship",CS,1,
0x300A, 0x0070,"分割グループシーケンス","Fraction Group Sequence",SQ,1,
0x300A, 0x0071,"分割グループ番号","Fraction Group Number",IS,1,
0x300A, 0x0078,"計画された分割の数","Number of Fractions Planned",IS,1,
0x300A, 0x0079,"一日当たりの分割の数","Number of Fractions Per Day",IS,1,
0x300A, 0x007A,"繰り返し分割周期の長さ","Repeat Fraction Cycle Length",IS,1,
0x300A, 0x007B,"分割パターン","Fraction Pattern",LT,1,
0x300A, 0x0080,"ビームの数","Number of Beams",IS,1,
0x300A, 0x0082,"ビーム線量仕様点","Beam Dose Specification Point",DS,3,
0x300A, 0x0084,"ビーム線量","Beam Dose",DS,1,
0x300A, 0x0086,"ビームメーターセット","Beam Meterset",DS,1,
0x300A, 0x00A0,"近接照射応用設定の数","Number of Brachy Application Setups",IS,1,
0x300A, 0x00A2,"近接照射応用設定線量仕様","Brachy Application Setup Dose Specification Point",DS,3,
0x300A, 0x00A4,"近接照射応用設定線量","Brachy Application Setup Dose",DS,1,
0x300A, 0x00B0,"ビームシーケンス","Beam Sequence",SQ,1,
0x300A, 0x00B2,"治療装置名","Treatment Machine Name ",SH,1,
0x300A, 0x00B3,"一次線量計単位","Primary Dosimeter Unit",CS,1,
0x300A, 0x00B4,"線源軸間距離","Source-Axis Distance",DS,1,
0x300A, 0x00B6,"ビーム限定装置シーケンス","Beam Limiting Device Sequence",SQ,1,
0x300A, 0x00B8,"ＲＴビーム限定装置タイプ","RT Beam Limiting Device Type",CS,1,
0x300A, 0x00BA,"線源ビーム限定装置間距離","Source to Beam Limiting Device Distance",DS,1,
0x300A, 0x00BC,"リーフ／ジョー対の数","Number of Leaf/Jaw Pairs",IS,1,
0x300A, 0x00BE,"リーフ位置境界","Leaf Position Boundaries",DS,3-n,
0x300A, 0x00C0,"ビーム番号","Beam Number",IS,1,
0x300A, 0x00C2,"ビーム名","Beam Name",LO,1,
0x300A, 0x00C3,"ビーム記述","Beam Description",ST,1,
0x300A, 0x00C4,"ビームタイプ","Beam Type",CS,1,
0x300A, 0x00C6,"放射線タイプ","Radiation Type",CS,1,
0x300A, 0x00C8,"基準画像番号","Reference Image Number",IS,1,
0x300A, 0x00CA,"計画照合画像シーケンス","Planned Verification Image Sequence",SQ,1,
0x300A, 0x00CC,"画像装置特有収集パラメタ","Imaging Device-Specific Acquisition Parameters",LO,1-n,
0x300A, 0x00CE,"治療照射タイプ","Treatment Delivery Type",CS,1,
0x300A, 0x00D0,"ウェッジの数","Number of Wedges",IS,1,
0x300A, 0x00D1,"ウェッジシーケンス","Wedge Sequence",SQ,1,
0x300A, 0x00D2,"ウェッジ番号","Wedge Number",IS,1,
0x300A, 0x00D3,"ウェッジタイプ","Wedge Type",CS,1,
0x300A, 0x00D4,"ウェッジＩＤ","Wedge ID",SH,1,
0x300A, 0x00D5,"ウェッジ角度","Wedge Angle",IS,1,
0x300A, 0x00D6,"ウェッジ係数","Wedge Factor",DS,1,
0x300A, 0x00D8,"ウェッジ方向","Wedge Orientation",DS,1,
0x300A, 0x00DA,"線源ウェッジトレイ間距離","Source to Wedge Tray Distance",DS,1,
0x300A, 0x00E0,"補償フィルタの数","Number of Compensators",IS,1,
0x300A, 0x00E1,"材質ＩＤ","Material ID",SH,1,
0x300A, 0x00E2,"全補償フィルタトレイ係数","Total Compensator Tray Factor",DS,1,
0x300A, 0x00E3,"補償フィルタシーケンス","Compensator Sequence",SQ,1,
0x300A, 0x00E4,"補償フィルタ番号","Compensator Number",IS,1,
0x300A, 0x00E5,"補償フィルタＩＤ","Compensator ID",SH,1,
0x300A, 0x00E6,"線源補償フィルタトレイ間距離","Source to Compensator Tray Distance",DS,1,
0x300A, 0x00E7,"補償フィルタ行","Compensator Rows",IS,1,
0x300A, 0x00E8,"補償フィルタ列","Compensator Columns",IS,1,
0x300A, 0x00E9,"補償フィルタ画素間隔","Compensator Pixel Spacing",DS,2,
0x300A, 0x00EA,"補償フィルタ位置","Compensator Position",DS,2,
0x300A, 0x00EB,"補償フィルタ透過データ","Compensator Transmission Data",DS,1-n,
0x300A, 0x00EC,"補償フィルタ厚さデータ","Compensator Thickness Data",DS,1-n,
0x300A, 0x00ED,"ボーラスの数","Number of Boli",IS,1,
0x300A, 0x00EE,"補償フィルタタイプ","Compensator Type",CS,1,
0x300A, 0x00F0,"ブロックの数","Number of Blocks",IS,1,
0x300A, 0x00F2,"全ブロックトレイ係数","Total Block Tray Factor",DS,1,
0x300A, 0x00F4,"ブロックシーケンス","Block Sequence",SQ,1,
0x300A, 0x00F5,"ブロックトレイＩＤ","Block Tray ID",SH,1,
0x300A, 0x00F6,"線源ブロックトレイ間距離","Source to Block Tray Distance",DS,1,
0x300A, 0x00F8,"ブロックタイプ","Block Type",CS,1,
0x300A, 0x00FA,"ブロックの広がり","Block Divergence",CS,1,
0x300A, 0x00FC,"ブロック番号","Block Number",IS,1,
0x300A, 0x00FE,"ブロック名","Block Name",LO,1,
0x300A, 0x0100,"ブロック厚さ","Block Thickness",DS,1,
0x300A, 0x0102,"ブロック透過","Block Transmission",DS,1,
0x300A, 0x0104,"ブロック点の数","Block Number of Points",IS,1,
0x300A, 0x0106,"ブロックデータ","Block Data",DS,2-2n,
0x300A, 0x0107,"アプリケータシーケンス","Applicator Sequence",SQ,1,
0x300A, 0x0108,"アプリケータＩＤ","Applicator ID",SH,1,
0x300A, 0x0109,"アプリケータタイプ","Applicator Type",CS,1,
0x300A, 0x010A,"アプリケータ記述","Applicator Description",LO,1,
0x300A, 0x010C,"蓄積線量基準係数","Cumulative Dose Reference Coefficient",DS,1,
0x300A, 0x010E,"最終蓄積メーターセット重み","Final Cumulative Meterset Weight",DS,1,
0x300A, 0x0110,"制御点の数","Number of Control Points",IS,1,
0x300A, 0x0111,"制御点シーケンス","Control Point Sequence",SQ,1,
0x300A, 0x0112,"制御点インデックス","Control Point Index",IS,1,
0x300A, 0x0114,"公称ビームエネルギ","Nominal Beam Energy",DS,1,
0x300A, 0x0115,"設定線量率","Dose Rate Set",DS,1,
0x300A, 0x0116,"ウェッジ位置シーケンス","Wedge Position Sequence",SQ,1,
0x300A, 0x0118,"ウェッジ位置","Wedge Position",CS,1,
0x300A, 0x011A,"ビーム限定装置位置シーケンス","Beam Limiting Device Position Sequence",SQ,1,
0x300A, 0x011C,"リーフ／ジョー位置","Leaf/Jaw Positions",DS,2-2n,
0x300A, 0x011E,"ガントリ角","Gantry Angle",DS,1,
0x300A, 0x011F,"ガントリ回転方向","Gantry Rotation Direction",CS,1,
0x300A, 0x0120,"ビーム限定装置角度","Beam Limiting Device Angle",DS,1,
0x300A, 0x0121,"ビーム限定装置回転方向","Beam Limiting Device Rotation Direction",CS,1,
0x300A, 0x0122,"患者支持器角度","Patient Support Angle",DS,1,
0x300A, 0x0123,"患者支持器回転方向","Patient Support Rotation Direction",CS,1,
0x300A, 0x0124,"テーブルトップ偏心軸距離","Table Top Eccentric Axis Distance",DS,1,
0x300A, 0x0125,"テーブルトップ偏心角度","Table Top Eccentric Angle",DS,1,
0x300A, 0x0126,"テーブルトップ偏心回転方向","Table Top Eccentric Rotation Direction",CS,1,
0x300A, 0x0128,"テーブルトップ垂直位置","Table Top Vertical Position",DS,1,
0x300A, 0x0129,"テーブルトップ縦方向位置","Table Top Longitudinal Position",DS,1,
0x300A, 0x012A,"テーブルトップ横方向位置","Table Top Lateral Position",DS,1,
0x300A, 0x012C,"アイソセンター位置","Isocenter Position",DS,3,
0x300A, 0x012E,"表面入力点","Surface Entry Point",DS,3,
0x300A, 0x0130,"線源表面間距離","Source to Surface Distance",DS,1,
0x300A, 0x0134,"蓄積メーターセット重み","Cumulative Meterset Weight",DS,1,
0x300A, 0x0180,"患者設定シーケンス","Patient Setup Sequence",SQ,1,
0x300A, 0x0182,"患者設定番号","Patient Setup Number",IS,1,
0x300A, 0x0184,"患者追加位置","Patient Additional Position",LO,1,
0x300A, 0x0190,"固定装置シーケンス","Fixation Device Sequence",SQ,1,
0x300A, 0x0192,"固定装置タイプ","Fixation Device Type",CS,1,
0x300A, 0x0194,"固定装置ラベル","Fixation Device Label",SH,1,
0x300A, 0x0196,"固定装置記述","Fixation Device Description",ST,1,
0x300A, 0x0198,"固定装置位置","Fixation Device Position",SH,1,
0x300A, 0x01A0,"遮蔽装置シーケンス","Shielding Device Sequence",SQ,1,
0x300A, 0x01A2,"遮蔽装置タイプ","Shielding Device Type",CS,1,
0x300A, 0x01A4,"遮蔽装置ラベル","Shielding Device Label",SH,1,
0x300A, 0x01A6,"遮蔽装置記述","Shielding Device Description",ST,1,
0x300A, 0x01A8,"遮蔽装置位置","Shielding Device Position",SH,1,
0x300A, 0x01B0,"設定技術","Setup Technique",CS,1,
0x300A, 0x01B2,"設定技術記述","Setup Technique Description",ST,1,
0x300A, 0x01B4,"設定装置シーケンス","Setup Device Sequence",SQ,1,
0x300A, 0x01B6,"設定装置タイプ","Setup Device Type",CS,1,
0x300A, 0x01B8,"設定装置ラベル","Setup Device Label",SH,1,
0x300A, 0x01BA,"設定装置記述","Setup Device Description",ST,1,
0x300A, 0x01BC,"設定装置パラメタ","Setup Device Parameter",DS,1,
0x300A, 0x01D0,"設定参照記述","Setup Reference Description",ST,1,
0x300A, 0x01D2,"テーブルトップ設定垂直方向移動量","Table Top Vertical Setup Displacement",DS,1,
0x300A, 0x01D4,"テーブルトップ設定縦方向移動量","Table Top Longitudinal Setup Displacement",DS,1,
0x300A, 0x01D6,"テーブルトップ横方設定向移動量","Table Top Lateral Setup Displacement",DS,1,
0x300A, 0x0200,"近接照射治療技術","Brachy Treatment Technique",CS,1,
0x300A, 0x0202,"近接照射治療タイプ","Brachy Treatment Type",CS,1,
0x300A, 0x0206,"治療装置シーケンス","Treatment Machine Sequence",SQ,1,
0x300A, 0x0210,"線源シーケンス","Source Sequence",SQ,1,
0x300A, 0x0212,"線源番号","Source Number",IS,1,
0x300A, 0x0214,"線源タイプ","Source Type",CS,1,
0x300A, 0x0216,"線源製造者","Source Manufacturer",LO,1,
0x300A, 0x0218,"有効線源直径","Active Source Diameter",DS,1,
0x300A, 0x021A,"有効線源長さ","Active Source Length",DS,1,
0x300A, 0x0222,"線源封入公称厚さ","Source Encapsulation Nominal Thickness",DS,1,
0x300A, 0x0224,"線源封入公称透過","Source Encapsulation Nominal Transmission",DS,1,
0x300A, 0x0226,"線源同位元素名","Source Isotope Name",LO,1,
0x300A, 0x0228,"線源同位元素半減期","Source Isotope Half Life",DS,1,
0x300A, 0x022A,"基準空気カーマ率","Reference Air Kerma Rate",DS,1,
0x300A, 0x022C,"空気カーマ率基準日付","Air Kerma Rate Reference Date",DA,1,
0x300A, 0x022E,"空気カーマ率基準時刻","Air Kerma Rate Reference Time",TM,1,
0x300A, 0x0230,"応用設定シーケンス","Application Setup Sequence",SQ,1,
0x300A, 0x0232,"応用設定タイプ","Application Setup Type",CS,1,
0x300A, 0x0234,"応用設定番号","Application Setup Number",IS,1,
0x300A, 0x0236,"応用設定名","Application Setup Name",LO,1,
0x300A, 0x0238,"応用設定製造者","Application Setup Manufacturer",LO,1,
0x300A, 0x0240,"テンプレート番号","Template Number",IS,1,
0x300A, 0x0242,"テンプレートタイプ","Template Type",SH,1,
0x300A, 0x0244,"テンプレート名","Template Name",LO,1,
0x300A, 0x0250,"全基準空気カーマ","Total Reference Air Kerma",DS,1,
0x300A, 0x0260,"近接照射付属装置シーケンス","Brachy Accessory Device Sequence",SQ,1,
0x300A, 0x0262,"近接照射付属装置番号","Brachy Accessory Device Number",IS,1,
0x300A, 0x0263,"近接照射付属装置ＩＤ","Brachy Accessory Device ID",SH,1,
0x300A, 0x0264,"近接照射付属装置タイプ","Brachy Accessory Device Type",CS,1,
0x300A, 0x0266,"近接照射付属装置名","Brachy Accessory Device Name",LO,1,
0x300A, 0x026A,"近接照射付属装置公称厚さ","Brachy Accessory Device Nominal Thickness",DS,1,
0x300A, 0x026C,"近接照射付属装置公称透過","Brachy Accessory Device Nominal Transmission",DS,1,
0x300A, 0x0280,"チャネルシーケンス","Channel Sequence",SQ,1,
0x300A, 0x0282,"チャネル番号","Channel Number",IS,1,
0x300A, 0x0284,"チャネル長さ","Channel Length",DS,1,
0x300A, 0x0286,"チャネル全時間","Channel Total Time",DS,1,
0x300A, 0x0288,"線源移動タイプ","Source Movement Type",CS,1,
0x300A, 0x028A,"パルスの数","Number of Pulses",IS,1,
0x300A, 0x028C,"パルス繰返し間隔","Pulse Repetition Interval",DS,1,
0x300A, 0x0290,"線源アプリケータ番号","Source Applicator Number",IS,1,
0x300A, 0x0291,"線源アプリケータＩＤ","Source Applicator ID",SH,1,
0x300A, 0x0292,"線源アプリケータタイプ","Source Applicator Type",CS,1,
0x300A, 0x0294,"線源アプリケータ名","Source Applicator Name",LO,1,
0x300A, 0x0296,"線源アプリケータ長さ","Source Applicator Length",DS,1,
0x300A, 0x0298,"線源アプリケータ製造者","Source Applicator Manufacturer",LO,1,
0x300A, 0x029C,"線源アプリケータ壁公称厚さ","Source Applicator Wall Nominal Thickness",DS,1,
0x300A, 0x029E,"線源アプリケータ壁公称透過","Source Applicator Wall Nominal Transmission",DS,1,
0x300A, 0x02A0,"線源アプリケータステップ寸法","Source Applicator Step Size",DS,1,
0x300A, 0x02A2,"転送管番号","Transfer Tube Number",IS,1,
0x300A, 0x02A4,"転送管長さ","Transfer Tube Length",DS,1,
0x300A, 0x02B0,"チャネル遮蔽シーケンス","Channel Shield Sequence",SQ,1,
0x300A, 0x02B2,"チャネル遮蔽番号","Channel Shield Number",IS,1,
0x300A, 0x02B3,"チャネル遮蔽ＩＤ","Channel Shield ID",SH,1,
0x300A, 0x02B4,"チャネル遮蔽名","Channel Shield Name",LO,1,
0x300A, 0x02B8,"チャネル遮蔽公称厚さ","Channel Shield Nominal Thickness",DS,1,
0x300A, 0x02BA,"チャネル遮蔽公称透過","Channel Shield Nominal Transmission",DS,1,
0x300A, 0x02C8,"最終蓄積時間重み","Final Cumulative Time Weight",DS,1,
0x300A, 0x02D0,"近接照射制御点シーケンス","Brachy Control Point Sequence",SQ,1,
0x300A, 0x02D2,"制御点相対位置","Control Point Relative Position",DS,1,
0x300A, 0x02D4,"制御点３Ｄ位置","Control Point 3D Position",DS,3,
0x300A, 0x02D6,"蓄積時間重み","Cumulative Time Weight",DS,1,
0x300C, 0x0002,"参照ＲＴ計画シーケンス","Referenced RT Plan Sequence",SQ,1,
0x300C, 0x0004,"参照ビームシーケンス","Referenced Beam Sequence",SQ,1,
0x300C, 0x0006,"参照ビーム番号","Referenced Beam Number",IS,1,
0x300C, 0x0007,"参照基準画像番号","Referenced Reference Image Number",IS,1,
0x300C, 0x0008,"開始蓄積メーターセット重み","Start Cumulative Meterset Weight",DS,1,
0x300C, 0x0009,"終了蓄積メーターセット重み","End Cumulative Meterset Weight",DS,1,
0x300C, 0x000A,"参照近接照射応用設定シーケンス","Referenced Brachy Application Setup Sequence",SQ,1,
0x300C, 0x000C,"参照近接照射応用設定番号","Referenced Brachy Application Setup Number",IS,1,
0x300C, 0x000E,"参照線源番号","Referenced Source Number",IS,1,
0x300C, 0x0020,"参照分割グループシーケンス","Referenced Fraction Group Sequence",SQ,1,
0x300C, 0x0022,"参照分割グループ番号","Referenced Fraction Group Number",IS,1,
0x300C, 0x0040,"参照照合画像シーケンス","Referenced Verification Image Sequence",SQ,1,
0x300C, 0x0042,"参照基準画像シーケンス","Referenced Reference Image Sequence",SQ,1,
0x300C, 0x0050,"参照線量基準シーケンス","Referenced Dose Reference Sequence",SQ,1,
0x300C, 0x0051,"参照線量基準番号","Referenced Dose Reference Number",IS,1,
0x300C, 0x0055,"近接照射参照線量基準シーケンス","Brachy Referenced Dose Reference Sequence",SQ,1,
0x300C, 0x0060,"参照構造集合シーケンス","Referenced Structure Set Sequence",SQ,1,
0x300C, 0x006A,"参照患者設定番号","Referenced Patient Setup Number",IS,1,
0x300C, 0x0080,"参照線量シーケンス","Referenced Dose Sequence",SQ,1,
0x300C, 0x00A0,"参照許容度表番号","Referenced Tolerance Table Number",IS,1,
0x300C, 0x00B0,"参照ボーラスシーケンス","Referenced Bolus Sequence",SQ,1,
0x300C, 0x00C0,"参照ウェッジ番号","Referenced Wedge Number",IS,1,
0x300C, 0x00D0,"参照補償フィルタ番号","Referenced Compensator Number",IS,1,
0x300C, 0x00E0,"参照ブロック番号","Referenced Block Number",IS,1,
0x300C, 0x00F0,"参照制御点インデックス","Referenced Control Point Index",IS,1,
0x300E, 0x0002,"承認状態","Approval Status",CS,1,
0x300E, 0x0004,"校閲日付","Review Date",DA,1,
0x300E, 0x0005,"校閲時刻","Review Time",TM,1,
0x300E, 0x0008,"校閲者名","Reviewer Name",PN,1,
0x4000, 0x0010,"","Arbitrary",,,RET
0x4000, 0x4000,"","Comments",,,RET
0x4008, 0x0040,"結果ＩＤ","Results ID",SH,1,
0x4008, 0x0042,"結果ＩＤ発行者","Results ID Issuer",LO,1,
0x4008, 0x0050,"参照解釈シーケンス","Referenced Interpretation Sequence",SQ,1,
0x4008, 0x0100,"解釈記録日付","Interpretation Recorded Date",DA,1,
0x4008, 0x0101,"解釈記録時刻","Interpretation Recorded Time",TM,1,
0x4008, 0x0102,"解釈記録者","Interpretation Recorder",PN,1,
0x4008, 0x0103,"録音された音声への参照","Reference to Recorded Sound",LO,1,
0x4008, 0x0108,"解釈転写日付","Interpretation Transcription Date",DA,1,
0x4008, 0x0109,"解釈転写時刻","Interpretation Transcription Time",TM,1,
0x4008, 0x010A,"解釈転写者","Interpretation Transcriber",PN,1,
0x4008, 0x010B,"解釈テキスト","Interpretation Text",ST,1,
0x4008, 0x010C,"解釈作成者","Interpretation Author",PN,1,
0x4008, 0x0111,"解釈承認者シーケンス","Interpretation Approver Sequence",SQ,1,
0x4008, 0x0112,"解釈承認日付","Interpretation Approval Date",DA,1,
0x4008, 0x0113,"解釈承認時刻","Interpretation Approval Time",TM,1,
0x4008, 0x0114,"解釈承認医師","Physician Approving Interpretation",PN,1,
0x4008, 0x0115,"解釈診断記述","Interpretation Diagnosis Description",LT,1,
0x4008, 0x0117,"解釈診断コードシーケンス","Interpretation Diagnosis Code Sequence",SQ,1,
0x4008, 0x0118,"結果配布先リストシーケンス","Results Distribution List Sequence",SQ,1,
0x4008, 0x0119,"配布先名前","Distribution Name",PN,1,
0x4008, 0x011A,"配布先住所","Distribution Address",LO,1,
0x4008, 0x0200,"解釈ＩＤ","Interpretation ID",SH,1,
0x4008, 0x0202,"解釈ＩＤ発行者","Interpretation ID Issuer",LO,1,
0x4008, 0x0210,"解釈タイプＩＤ","Interpretation Type ID",CS,1,
0x4008, 0x0212,"解釈状態ＩＤ","Interpretation Status ID",CS,1,
0x4008, 0x0300,"印象","Impressions",ST,1,
0x4008, 0x4000,"結果コメント","Results Comments",ST,1 ,
0x50xx, 0x0005,"カーブ定義","Curve Dimensions ",US,1,
0x50xx, 0x0010,"点の数","Number of Points ",US,1,
0x50xx, 0x0020,"データのタイプ","Type of Data",CS,1,
0x50xx, 0x0022,"カーブ記述","Curve Description",LO,1,
0x50xx, 0x0030,"軸単位","Axis Units ",SH,1-n,
0x50xx, 0x0040,"軸ラベル","Axis Labels ",SH,1-n,
0x50xx, 0x0103,"データ値表現","Data Value Representation ",US,1,
0x50xx, 0x0104,"最小座標値","Minimum Coordinate Value ",US,1-n,
0x50xx, 0x0105,"最大座標値","Maximum Coordinate Value ",US,1-n,
0x50xx, 0x0106,"カーブ範囲","Curve Range",SH,1-n,
0x50xx, 0x0110,"カーブデータ記述子","Curve Data Descriptor",US,1-n,
0x50xx, 0x0112,"座標開始値","Coordinate Start Value",US,1,
0x50xx, 0x0114,"座標間隔値","Coordinate Step Value",US,1,
0x50xx, 0x1001,"カーブ活性化層","Curve Activation Layer ",CS,1,
0x50xx, 0x2000,"オーディオタイプ","Audio Type",US,1,
0x50xx, 0x2002,"オーディオサンプルフォーマット","Audio Sample Format",US,1,
0x50xx, 0x2004,"チャネルの数","Number of Channels",US,1,
0x50xx, 0x2006,"サンプルの数","Number of Samples",UL,1,
0x50xx, 0x2008,"サンプル率","Sample Rate",UL,1,
0x50xx, 0x200A,"総時間","Total Time",UL,1,
0x50xx, 0x200C,"オーディオサンプルデータ","Audio Sample Data",OW or OB,1,
0x50xx, 0x200E,"オーディオコメント","Audio Comments",LT,1 ,
0x50xx, 0x2500,"カーブラベル","Curve Label",LO,1,
0x50xx, 0x2600,"参照オーバレイシーケンス","Referenced Overlay Sequence",SQ,1,
0x50xx, 0x2610,"参照オーバレイグループ","Referenced Overlay Group",US,1,
0x50xx, 0x3000,"カーブデータ","Curve Data",OW or OB,1,
0x5400, 0x0100,"波形シーケンス","Waveform Sequence ",SQ,1,
0x5400, 0x0110,"チャンネル最小値","Channel Minimum Value ",OB or OW,1,
0x5400, 0x0112,"チャンネル最大値","Channel Maximum Value ",OB or OW,1,
0x5400, 0x1004,"波形割当ビット","Waveform Bits Allocated",US,1,
0x5400, 0x1006,"波形サンプル解釈","Waveform Sample Interpretation",CS,1,
0x5400, 0x100A,"波形パディング値","Waveform Padding Value",OB or OW,1,
0x5400, 0x1010,"波形データ","Waveform Data ",OB or OW,1,
0x60xx, 0x0010,"オーバレイ横行","Overlay Rows",US,1,
0x60xx, 0x0011,"オーバレイ縦列","Overlay Columns",US,1,
0x60xx, 0x0012,"オーバレイ面","Overlay Planes",US,1,
0x60xx, 0x0015,"オーバレイの中のフレームの数","Number of Frames in Overlay",IS,1,
0x60xx, 0x0022,"オーバレイ記述","Overlay Description",LO,1,
0x60xx, 0x0040,"オーバレイタイプ","Overlay Type",CS,1,
0x60xx, 0x0045,"オーバレイ副タイプ","Overlay Subtype",LO,1,
0x60xx, 0x0050,"オーバレイ原点","Overlay Origin",SS,2,
0x60xx, 0x0051,"画像フレーム原点","Image Frame Origin",US,1,
0x60xx, 0x0052,"オーバレイ面原点","Overlay Plane Origin",US,1,
0x60xx, 0x0060,"","Compression Code",,,RET
0x60xx, 0x0100,"オーバレイ割り当てビット","Overlay Bits Allocated",US,1,
0x60xx, 0x0102,"オーバレイビット位置","Overlay Bit Position",US,1,
0x60xx, 0x0110,"","Overlay Format",,,RET
0x60xx, 0x0200,"","Overlay Location",,,RET
0x60xx, 0x1001,"オーバレイ活性化層","Overlay Activation Layer ",CS,1,
0x60xx, 0x1100,"","Overlay Descriptor - Gray",US,1,RET
0x60xx, 0x1101,"","Overlay Descriptor - Red",US,1,RET
0x60xx, 0x1102,"","Overlay Descriptor - Green",US,1,RET
0x60xx, 0x1103,"","Overlay Descriptor - Blue",US,1,RET
0x60xx, 0x1200,"","Overlays- Gray",US,1-n,RET
0x60xx, 0x1201,"","Overlays - Red",US,1-n,RET
0x60xx, 0x1202,"","Overlays - Green",US,1-n,RET
0x60xx, 0x1203,"","Overlays- Blue",US,1-n,RET
0x60xx, 0x1301,"ＲＯＩ面積","ROI Area",IS,1,
0x60xx, 0x1302,"ＲＯＩ平均","ROI Mean",DS,1,
0x60xx, 0x1303,"ＲＯＩ標準偏差","ROI Standard Deviation",DS,1,
0x60xx, 0x1500,"オーバレイラベル","Overlay Label",LO,1,
0x60xx, 0x3000,"オーバレイデータ","Overlay Data",OB or OW,1,
0x60xx, 0x4000,"","Comments",,,RET
0x7FE0, 0x0010,"画素データ","Pixel Data",OW or OB,1,
0xFFFC, 0xFFFC,"データ集合末尾パディング","Data Set Trailing Padding",OB,1,
0xFFFE, 0xE000,"項目","Item",注参照,1,
0xFFFE, 0xE00D,"項目区切り項目","Item Delimitation Item",注参照,1,
0xFFFE, 0xE0DD,"シーケンス区切り項目","Sequence Delimitation Item ",注参照,1,
